Name;OLED1_Kontakt2U_K12_U0.00e+000V 1;OLED1_Kontakt2U_K12_U5.00e-001V 1;OLED1_Kontakt2U_K12_U1.00e+000V 1;OLED1_Kontakt2U_K12_U1.50e+000V 1;OLED1_Kontakt2U_K12_U2.00e+000V 1;OLED1_Kontakt2U_K12_U2.50e+000V 1;OLED1_Kontakt2U_K12_U3.00e+000V 1;OLED1_Kontakt2U_K12_U3.50e+000V 1;OLED1_Kontakt2U_K12_U4.00e+000V 1;OLED1_Kontakt2U_K12_U4.50e+000V 1;OLED1_Kontakt2U_K12_U5.00e+000V 1;OLED1_Kontakt2U_K12_U5.50e+000V 1;OLED1_Kontakt2U_K12_U6.00e+000V 1;OLED1_Kontakt2U_K12_U6.50e+000V 1;OLED1_Kontakt2U_K12_U7.00e+000V 1;OLED1_Kontakt2U_K12_U7.50e+000V 1;OLED1_Kontakt2U_K12_U8.00e+000V 1;OLED1_Kontakt2U_K12_U8.50e+000V 1;OLED1_Kontakt2U_K12_U9.00e+000V 1;OLED1_Kontakt2U_K12_U9.50e+000V 1;OLED1_Kontakt2U_K12_U1.00e+001V 1;Name;OLED1_Kontakt2U_K12 1;OLED1_Kontakt2U_K12_U0.00e+000V_Leuchtdichte 1;OLED1_Kontakt2U_K12_U0.00e+000V_Lichtstrom 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEx 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEy 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEz 1;OLED1_Kontakt2U_K12_U0.00e+000V_Beleuchtungsstärke 1;OLED1_Kontakt2U_K12_U0.00e+000V_BeleuchtungsstärkeVIS 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakX 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakY 1;
Wellenlänge (m);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Spannung (V);Stromdichte (mA/cm^2);Leuchtdichte (cd/m^2);Lichtstrom (lm);CIEx (1);CIEy (1);CIEz (1);Beleuchtungsstärke (W/m^2);Beleuchtungsstärke VIS (W/m^2);Peak X (m);Peak Y (W/m^2);
7.21000e-007;-1.30732e+007;-1.54185e+007;-1.30732e+007;-1.54185e+007;8.38251e+006;7.70926e+006;-1.87701e+007;2.68196e+007;6.97237e+007;1.10956e+008;5.76559e+008;2.71185e+008;3.42248e+008;4.17669e+008;5.28291e+008;4.11639e+008;1.50670e+010;2.62803e+008;2.01239e+006;1.08943e+008;6.33535e+007;;;;;;;;;;;;
7.22000e-007;1.43316e+007;5.53144e+006;2.26269e+006;9.97330e+006;2.86633e+007;6.66279e+006;1.10629e+007;7.04434e+007;8.36437e+007;1.39672e+008;5.76455e+008;2.92669e+008;3.38850e+008;4.12520e+008;5.10453e+008;4.22451e+008;1.55435e+010;2.71758e+008;1.87317e+007;1.10044e+008;6.82224e+007;;;;;;;;;;;;
7.23000e-007;8.88495e+006;4.44247e+006;1.23181e+006;4.84753e+005;2.78866e+007;4.84753e+005;2.22124e+007;5.33097e+007;9.08283e+007;1.32042e+008;5.61730e+008;2.69759e+008;3.33185e+008;4.12403e+008;5.06442e+008;4.00307e+008;1.59430e+010;2.74202e+008;-1.97886e+006;1.04640e+008;7.87327e+007;;;;;;;;;;;;
7.24000e-007;8.96969e+006;-1.86957e+006;2.74133e+006;-7.22618e+006;-2.74133e+006;-5.35660e+006;-2.74133e+006;2.22982e+007;5.83030e+007;1.35417e+008;5.38055e+008;2.48410e+008;3.11198e+008;3.90927e+008;4.87850e+008;3.84699e+008;1.63378e+010;2.47538e+008;-8.09793e+006;9.31839e+007;6.45314e+007;;;;;;;;;;;;
7.25000e-007;-2.88825e+006;-3.01072e+007;-1.95808e+007;-1.04707e+007;-1.34703e+007;-1.35260e+007;-1.05264e+007;2.57470e+007;7.24912e+007;1.26818e+008;5.22325e+008;2.61107e+008;3.27487e+008;3.63816e+008;4.75358e+008;3.69760e+008;1.67328e+010;2.38526e+008;3.11093e+006;1.07237e+008;5.44379e+007;;;;;;;;;;;;
7.26000e-007;1.42906e+007;1.82784e+007;1.48724e+007;2.28480e+007;5.73318e+006;2.62540e+007;1.42906e+007;5.25927e+007;9.71250e+007;1.37669e+008;5.38715e+008;2.66200e+008;3.46707e+008;3.98718e+008;4.90110e+008;3.75288e+008;1.70074e+010;2.67945e+008;2.00237e+007;1.24543e+008;6.91256e+007;;;;;;;;;;;;
7.27000e-007;-2.00816e+007;-1.19384e+007;-2.27961e+007;-1.00408e+007;-1.00408e+007;-1.73672e+007;-2.00816e+007;3.52619e+007;5.64242e+007;9.60343e+007;4.89132e+008;2.44434e+008;2.96246e+008;3.45897e+008;4.49258e+008;3.67059e+008;1.71285e+010;2.26803e+008;-1.73672e+007;9.14224e+007;6.56481e+007;;;;;;;;;;;;
7.28000e-007;-2.15811e+005;-2.30559e+007;-9.09286e+006;4.43852e+006;4.87015e+006;5.08596e+006;-8.87705e+006;2.30559e+007;6.98150e+007;1.07481e+008;4.94439e+008;2.46464e+008;2.89000e+008;3.67261e+008;4.60779e+008;3.50154e+008;1.73017e+010;2.28062e+008;9.52448e+006;9.37341e+007;5.18451e+007;;;;;;;;;;;;
7.29000e-007;1.87810e+007;-2.33958e+006;7.04799e+006;7.04213e+006;-4.70256e+006;1.87868e+007;1.17388e+007;4.93066e+007;7.04448e+007;1.15066e+008;5.04899e+008;2.32490e+008;2.84142e+008;3.73391e+008;4.57926e+008;3.68700e+008;1.75069e+010;2.34835e+008;1.17388e+007;9.62796e+007;6.80876e+007;;;;;;;;;;;;
7.30000e-007;1.84960e+007;4.73908e+006;-8.78764e+006;6.90521e+005;5.42960e+006;9.70833e+006;-4.50891e+006;5.18997e+007;6.13779e+007;1.09229e+008;4.87895e+008;2.36954e+008;2.98102e+008;3.59249e+008;4.31486e+008;3.55431e+008;1.76869e+010;2.22276e+008;-4.60347e+005;9.97508e+007;4.76210e+007;;;;;;;;;;;;
7.31000e-007;-9.59474e+006;-2.10639e+007;6.68766e+006;-1.24381e+007;-1.05319e+007;-6.71950e+006;-4.78145e+006;2.48444e+007;6.69403e+007;9.36910e+007;4.47518e+008;1.98915e+008;2.74417e+008;3.42358e+008;4.34143e+008;3.58609e+008;1.77287e+010;2.11321e+008;-8.62572e+006;6.88147e+007;4.20322e+007;;;;;;;;;;;;
7.32000e-007;6.34408e+006;-2.54344e+006;-1.44715e+007;-1.21911e+007;-8.12739e+006;0.00000e+000;8.88752e+006;3.37668e+007;5.53424e+007;1.15772e+008;4.59023e+008;2.19352e+008;2.94253e+008;3.21676e+008;4.10785e+008;3.46555e+008;1.77385e+010;2.05641e+008;1.29512e+007;8.27651e+007;5.38222e+007;;;;;;;;;;;;
7.33000e-007;6.24146e+006;0.00000e+000;-1.37526e+006;1.32233e+007;6.24146e+006;-4.86620e+006;-7.40408e+005;3.40634e+007;6.81268e+007;1.16048e+008;4.56047e+008;2.20354e+008;3.05195e+008;3.33017e+008;4.21243e+008;3.32277e+008;1.77997e+010;2.25961e+008;1.45986e+007;1.09172e+008;6.11449e+007;;;;;;;;;;;;
7.34000e-007;-2.75594e+006;-9.04248e+006;-1.04205e+007;4.30525e+006;0.00000e+000;-3.53060e+006;-1.47257e+007;2.80734e+007;4.90857e+007;9.12815e+007;4.23515e+008;2.02629e+008;2.51715e+008;2.79788e+008;3.87174e+008;3.11392e+008;1.77054e+010;2.18130e+008;-7.66451e+006;6.02808e+007;4.90857e+007;;;;;;;;;;;;
7.35000e-007;-1.56073e+007;-4.19651e+006;-1.48528e+007;-1.56073e+007;5.70538e+006;-8.39301e+006;-5.70538e+006;1.21652e+007;5.25272e+007;8.07239e+007;4.08995e+008;1.96104e+008;2.59712e+008;3.08467e+008;3.91879e+008;2.87155e+008;1.75921e+010;1.94596e+008;-4.19651e+006;8.07239e+007;4.53129e+007;;;;;;;;;;;;
7.36000e-007;-4.99331e+006;-7.08103e+006;-1.33442e+007;-4.99331e+006;-8.35086e+006;-1.28922e+007;-2.08771e+006;1.28922e+007;4.57577e+007;9.98663e+007;4.11539e+008;1.95557e+008;2.54207e+008;2.92518e+008;3.74499e+008;2.99599e+008;1.75600e+010;1.78941e+008;1.57978e+007;6.78187e+007;4.07644e+007;;;;;;;;;;;;
7.37000e-007;-2.51387e+007;-9.99196e+006;-5.03569e+006;-4.95628e+006;-2.01427e+007;0.00000e+000;-3.00950e+007;5.15480e+006;5.54322e+007;8.57655e+007;3.82990e+008;1.81444e+008;2.46629e+008;2.92070e+008;3.57613e+008;2.82197e+008;1.74495e+010;2.01507e+008;-9.99196e+006;6.05870e+007;3.04126e+007;;;;;;;;;;;;
7.38000e-007;1.08649e+007;-6.55398e+006;-1.01561e+007;-1.23408e+007;-1.47592e+006;5.07806e+006;2.89340e+006;3.47792e+007;6.38301e+007;9.71918e+007;4.09847e+008;1.95151e+008;2.29221e+008;2.84371e+008;3.54755e+008;2.85080e+008;1.73148e+010;1.83519e+008;7.26272e+006;6.81994e+007;4.13332e+007;;;;;;;;;;;;
7.39000e-007;1.53613e+007;7.73206e+005;2.31962e+006;1.61345e+007;2.28013e+007;2.04817e+007;1.61345e+007;3.30422e+007;7.75797e+007;8.50197e+007;3.93019e+008;1.80761e+008;2.47327e+008;2.92638e+008;3.65870e+008;3.03652e+008;1.72033e+010;2.04817e+008;3.50698e+007;7.40056e+007;7.24592e+007;;;;;;;;;;;;
7.40000e-007;1.92875e+007;1.27610e+007;1.65570e+006;7.89021e+006;2.06512e+007;7.89021e+006;7.89021e+006;3.88670e+007;7.74420e+007;9.29305e+007;3.99192e+008;1.93751e+008;2.59504e+008;2.80155e+008;3.58961e+008;2.84246e+008;1.70905e+010;2.02713e+008;-6.23450e+006;8.12411e+007;6.84801e+007;;;;;;;;;;;;
7.41000e-007;0.00000e+000;-2.06964e+007;-2.42161e+007;0.00000e+000;-3.37907e+006;-1.68954e+006;-8.72900e+006;8.86966e+006;3.64649e+007;6.77205e+007;3.59580e+008;1.70216e+008;2.25829e+008;2.58915e+008;3.17765e+008;2.74402e+008;1.68910e+010;1.77115e+008;-6.89880e+006;5.91322e+007;3.30858e+007;;;;;;;;;;;;
7.42000e-007;3.02165e+007;2.54001e+007;-2.01443e+007;0.00000e+000;5.25573e+006;-8.78609e+005;-1.48886e+007;2.58394e+007;4.81802e+007;8.89082e+007;3.50816e+008;1.79134e+008;2.20302e+008;2.51836e+008;3.14465e+008;2.46141e+008;1.67724e+010;1.78695e+008;4.37713e+006;7.31410e+007;5.64952e+007;;;;;;;;;;;;
7.43000e-007;-5.30220e+006;-2.10796e+007;1.29209e+005;-1.31909e+007;2.71570e+006;-2.58650e+006;-5.56062e+006;1.87515e+007;4.52625e+007;7.16443e+007;3.49945e+008;1.64239e+008;2.11830e+008;2.40798e+008;3.07528e+008;2.62265e+008;1.65745e+010;1.61653e+008;5.43141e+006;5.56085e+007;3.16840e+007;;;;;;;;;;;;
7.44000e-007;-1.54493e+007;-4.75195e+006;-5.94538e+006;5.94538e+006;-8.90718e+006;1.30842e+007;5.96719e+005;4.87347e+007;4.33860e+007;7.48813e+007;3.52415e+008;1.56305e+008;2.15140e+008;2.46039e+008;3.00122e+008;2.56139e+008;1.65274e+010;1.56305e+008;1.18908e+007;4.51762e+007;4.45795e+007;;;;;;;;;;;;
7.45000e-007;2.23571e+007;2.23571e+007;3.85561e+006;1.53952e+006;1.77249e+007;5.39513e+006;1.85015e+007;4.16215e+007;6.16625e+007;8.55592e+007;3.67646e+008;1.61854e+008;2.34307e+008;2.48953e+008;3.05983e+008;2.42781e+008;1.64289e+010;1.68026e+008;3.62264e+007;7.32294e+007;6.16625e+007;;;;;;;;;;;;
7.46000e-007;-2.91518e+007;-1.45759e+007;-1.98226e+007;-1.26321e+007;-2.54591e+007;-3.45934e+007;-1.26321e+007;5.63653e+006;4.17839e+007;6.35503e+007;3.20859e+008;1.23408e+008;1.79768e+008;2.08725e+008;2.74024e+008;2.21357e+008;1.62459e+010;1.35650e+008;-3.69271e+006;2.54591e+007;2.37102e+007;;;;;;;;;;;;
7.47000e-007;1.12279e+006;-6.61086e+006;-3.74264e+005;-5.86233e+006;-5.11380e+006;1.53414e+007;1.17247e+007;2.12037e+007;3.95392e+007;7.09706e+007;3.24170e+008;1.53292e+008;1.87717e+008;2.19897e+008;2.69289e+008;2.14783e+008;1.61606e+010;1.52917e+008;-1.02276e+007;5.52549e+007;3.25541e+007;;;;;;;;;;;;
7.48000e-007;-1.01755e+006;-1.20866e+007;-1.01755e+006;-1.76211e+007;-9.06495e+006;-2.01340e+007;-6.04330e+006;-1.01755e+006;4.47850e+007;5.68406e+007;2.89800e+008;1.40876e+008;1.73066e+008;2.18360e+008;2.83756e+008;2.23894e+008;1.59037e+010;1.38363e+008;-1.01755e+006;6.03710e+007;4.32587e+007;;;;;;;;;;;;
7.49000e-007;-2.69908e+007;-2.33343e+007;-3.54105e+007;-2.23240e+007;-2.69908e+007;-2.51626e+007;-1.67430e+007;-3.63246e+007;5.58100e+006;3.25718e+007;3.04212e+008;1.23696e+008;1.66516e+008;1.88840e+008;2.36230e+008;1.91582e+008;1.58616e+010;1.20040e+008;-2.23240e+007;3.25718e+007;1.67430e+007;;;;;;;;;;;;
7.50000e-007;-1.24628e+007;-1.24628e+007;-1.00471e+007;1.48785e+007;-9.25101e+006;2.41570e+006;-5.62746e+006;1.92981e+007;4.18079e+007;5.86903e+007;3.06299e+008;1.59985e+008;2.01381e+008;2.15051e+008;2.63695e+008;2.08628e+008;1.57440e+010;1.44310e+008;1.36706e+007;6.06942e+007;4.18079e+007;;;;;;;;;;;;
7.51000e-007;5.67393e+006;1.73247e+007;3.63737e+007;1.60082e+007;2.16821e+007;4.66032e+006;1.46916e+007;4.53914e+007;6.50463e+007;6.94037e+007;3.13383e+008;1.54210e+008;1.98587e+008;2.29287e+008;2.79339e+008;2.28274e+008;1.57725e+010;1.70521e+008;0.00000e+000;8.40953e+007;6.13996e+007;;;;;;;;;;;;
7.52000e-007;2.83749e+007;3.98157e+007;6.40165e+006;3.91344e+007;1.16679e+007;2.90561e+007;4.02698e+007;6.26972e+007;6.26972e+007;1.08233e+008;3.03408e+008;1.60398e+008;1.95175e+008;2.40256e+008;2.85338e+008;2.17602e+008;1.55856e+010;1.48276e+008;2.86020e+007;1.01832e+008;7.91772e+007;;;;;;;;;;;;
7.53000e-007;5.76686e+006;-9.64524e+006;-1.35236e+007;3.77695e+006;-3.87838e+006;-1.92905e+007;-5.76686e+006;2.11790e+007;4.80233e+007;3.83781e+007;2.69052e+008;1.17124e+008;1.76884e+008;1.74793e+008;2.53742e+008;1.96175e+008;1.54736e+010;1.17226e+008;7.65533e+006;5.19017e+007;4.41450e+007;;;;;;;;;;;;
7.54000e-007;-2.21948e+006;5.39077e+006;-1.38461e+007;1.07815e+007;-1.02523e+007;1.30010e+007;1.47979e+007;2.06113e+007;2.64246e+007;7.29312e+007;2.56738e+008;1.23454e+008;1.65944e+008;1.85604e+008;2.47753e+008;2.08857e+008;1.53283e+010;1.37300e+008;-6.65843e+006;6.53209e+007;2.68471e+007;;;;;;;;;;;;
7.55000e-007;1.78757e+007;5.85979e+006;-6.15608e+006;1.17196e+007;-6.45236e+006;-5.56350e+006;1.32010e+007;1.69868e+007;4.19074e+007;5.85979e+007;2.58720e+008;1.06661e+008;1.70526e+008;1.77275e+008;2.40548e+008;1.88698e+008;1.53184e+010;1.40042e+008;5.85979e+006;6.44577e+007;1.81719e+007;;;;;;;;;;;;
7.56000e-007;-2.40021e+006;2.23306e+007;1.88246e+007;9.41230e+006;3.30373e+007;-1.77188e+007;3.30373e+007;3.06371e+007;4.96503e+007;7.43811e+007;2.75194e+008;1.29749e+008;1.57069e+008;1.91400e+008;2.25544e+008;1.97307e+008;1.52116e+010;1.24031e+008;3.06371e+007;6.71805e+007;3.54375e+007;;;;;;;;;;;;
7.57000e-007;-1.76572e+007;1.06684e+007;3.07683e+006;-5.75178e+006;-7.39067e+006;-8.82861e+006;1.35443e+007;2.23729e+007;2.52488e+007;4.47459e+007;2.48576e+008;1.23368e+008;1.51895e+008;1.80221e+008;2.23328e+008;1.80020e+008;1.49998e+010;1.17616e+008;4.51478e+006;3.28404e+007;1.64202e+007;;;;;;;;;;;;
7.58000e-007;-2.14368e+007;-1.07184e+007;-1.26384e+007;-4.54335e+007;-3.40751e+007;-1.79976e+007;7.27918e+006;-6.63918e+006;2.55998e+006;2.52767e+007;2.21970e+008;9.12678e+007;1.03906e+008;1.41181e+008;2.24530e+008;1.46540e+008;1.49305e+010;8.52686e+007;0.00000e+000;1.92776e+007;-4.71920e+006;;;;;;;;;;;;
7.59000e-007;0.00000e+000;-2.69096e+007;-8.77259e+006;-1.20913e+007;-9.36437e+006;-2.14557e+007;2.69096e+007;1.87287e+007;2.08639e+007;4.29113e+007;2.66601e+008;1.12140e+008;1.45096e+008;1.74732e+008;2.20962e+008;1.96188e+008;1.47857e+010;1.06095e+008;6.04565e+006;6.70940e+007;2.08639e+007;;;;;;;;;;;;
7.60000e-007;0.00000e+000;-1.21842e+007;2.53884e+006;1.95458e+007;1.21842e+007;1.70069e+007;4.03610e+007;8.37597e+006;3.52833e+007;5.48291e+007;2.41146e+008;1.34027e+008;1.55856e+008;1.59665e+008;2.03324e+008;1.80225e+008;1.46064e+010;1.30218e+008;1.82764e+007;6.92972e+007;3.27444e+007;;;;;;;;;;;;
7.61000e-007;-7.73416e+006;9.93922e+006;1.07291e+007;2.22481e+007;-1.30987e+007;1.15190e+007;6.61189e+007;2.46177e+007;2.91923e+007;6.37492e+007;2.68425e+008;1.22298e+008;1.39182e+008;1.69954e+008;2.18400e+008;1.69954e+008;1.45188e+010;1.39182e+008;2.99822e+007;6.99037e+007;4.68657e+007;;;;;;;;;;;;
7.62000e-007;2.38405e+006;9.56651e+006;-1.19506e+007;6.69959e+006;2.19999e+007;-9.08364e+006;7.12508e+007;2.48669e+007;2.53497e+007;6.50341e+007;2.17585e+008;1.18118e+008;1.28167e+008;1.62118e+008;1.80285e+008;1.58285e+008;1.44046e+010;1.05201e+008;3.83266e+006;3.73003e+007;2.82167e+007;;;;;;;;;;;;
7.63000e-007;3.64357e+006;0.00000e+000;-7.59674e+006;1.48839e+007;2.63545e+006;7.59674e+006;5.65111e+007;1.25580e+007;4.26354e+007;6.27902e+007;2.26045e+008;1.02790e+008;1.27906e+008;1.61937e+008;2.14495e+008;1.47053e+008;1.42614e+010;1.15348e+008;1.48839e+007;3.13951e+007;3.99999e+007;;;;;;;;;;;;
7.64000e-007;1.75626e+007;7.30655e+005;1.34133e+007;0.00000e+000;1.90239e+007;1.90239e+007;8.31678e+007;1.12213e+007;4.07359e+007;5.70718e+007;2.27557e+008;1.26826e+008;1.51461e+008;1.64874e+008;2.24138e+008;1.57802e+008;1.41404e+010;8.95091e+007;3.87785e+007;8.65864e+007;4.43892e+007;;;;;;;;;;;;
7.65000e-007;-7.21851e+006;8.14899e+005;-6.40361e+006;1.64165e+007;2.79436e+006;8.14899e+005;9.76840e+007;8.14899e+005;4.56402e+007;4.84346e+007;2.27736e+008;9.68691e+007;1.40880e+008;1.76507e+008;1.84075e+008;1.40880e+008;1.39929e+010;9.24450e+007;1.36221e+007;7.04398e+007;3.84217e+007;;;;;;;;;;;;
7.66000e-007;2.42707e+007;6.46591e+006;2.91436e+007;2.91436e+007;2.59577e+007;-3.09185e+006;9.85817e+007;3.07366e+007;5.01343e+007;6.95321e+007;2.24714e+008;1.11513e+008;1.45624e+008;1.66521e+008;1.61648e+008;1.69707e+008;1.38099e+010;1.14888e+008;3.40166e+007;7.59980e+007;3.08307e+007;;;;;;;;;;;;
7.67000e-007;-1.78355e+007;-5.65363e+006;1.21818e+007;-3.13292e+007;4.37290e+005;-2.56756e+007;1.16633e+008;6.52821e+006;2.61128e+007;2.56756e+007;2.09340e+008;9.22696e+007;1.24036e+008;1.49712e+008;1.71045e+008;1.44058e+008;1.35413e+010;9.09577e+007;6.52821e+006;4.56975e+007;1.26191e+007;;;;;;;;;;;;
7.68000e-007;6.59051e+006;-6.59051e+006;-2.55116e+007;-1.48109e+007;-9.07085e+006;-3.70627e+007;1.34291e+008;-3.45824e+007;-1.07007e+007;3.29526e+007;1.91125e+008;8.81570e+007;1.16999e+008;1.03818e+008;1.65613e+008;1.18629e+008;1.32462e+010;7.83068e+007;2.48034e+006;2.22519e+007;-8.22035e+006;;;;;;;;;;;;
7.69000e-007;1.33056e+007;-2.11699e+006;-1.11886e+007;-2.41882e+006;1.11886e+007;6.95464e+006;1.66320e+008;1.11886e+007;1.54226e+007;2.87282e+007;1.55433e+008;8.40677e+007;1.09166e+008;1.10981e+008;1.72973e+008;1.41826e+008;1.31726e+010;8.43695e+007;2.11699e+006;2.47961e+007;3.53810e+007;;;;;;;;;;;;
7.70000e-007;-2.68604e+007;-1.12204e+005;-1.32058e+007;-6.93952e+006;6.71511e+006;1.33180e+007;1.54448e+008;2.69726e+007;1.12204e+005;4.04029e+007;1.88023e+008;8.05813e+007;1.14269e+008;1.27250e+008;1.47845e+008;1.47284e+008;1.29252e+010;8.04691e+007;2.65238e+007;2.66360e+007;4.63325e+007;;;;;;;;;;;;
7.71000e-007;1.05830e+007;9.51406e+006;1.92633e+007;1.65266e+007;1.05830e+007;-2.14012e+007;2.14974e+008;1.05830e+007;3.19842e+007;7.15797e+007;1.97379e+008;1.10341e+008;1.41257e+008;1.36382e+008;1.89767e+008;1.44228e+008;1.28207e+010;9.67865e+007;2.90124e+007;4.14983e+007;1.92633e+007;;;;;;;;;;;;
7.72000e-007;8.87125e+006;0.00000e+000;-2.63431e+007;-2.34311e+007;1.17832e+007;-2.91197e+006;2.04175e+008;-5.82394e+006;3.12866e+007;3.91420e+007;1.55417e+008;7.91645e+007;9.67717e+007;1.30970e+008;1.75936e+008;1.10451e+008;1.25813e+010;9.18282e+007;1.17832e+007;2.54626e+007;1.46952e+007;;;;;;;;;;;;
7.73000e-007;-8.78248e+006;-5.64141e+006;-2.25865e+007;-7.84224e+006;-3.76094e+006;-7.84224e+006;2.58515e+008;-1.38040e+007;2.98089e+007;4.45531e+007;1.77572e+008;8.69054e+007;1.15454e+008;9.47476e+007;1.66909e+008;1.30198e+008;1.23618e+010;5.42758e+007;-1.06629e+007;3.26296e+007;1.00431e+007;;;;;;;;;;;;
7.74000e-007;-6.96431e+006;-1.03946e+006;-4.88538e+006;2.08929e+007;1.18497e+007;1.18497e+007;2.71608e+008;2.19324e+007;3.06637e+007;6.26788e+007;1.58412e+008;8.35717e+007;1.03425e+008;1.37207e+008;1.39286e+008;1.30243e+008;1.22247e+010;9.54214e+007;3.17031e+007;2.57783e+007;2.08929e+007;;;;;;;;;;;;
7.75000e-007;2.20538e+007;4.97431e+006;2.00015e+007;2.20538e+007;4.41076e+007;8.00061e+006;3.01066e+008;2.60541e+007;5.62128e+007;7.62144e+007;1.68639e+008;1.06373e+008;1.45506e+008;1.27453e+008;1.81613e+008;1.64534e+008;1.19286e+010;1.09399e+008;5.22125e+007;5.81609e+007;2.90804e+007;;;;;;;;;;;;
7.76000e-007;-2.92369e+007;-8.81308e+005;3.25709e+006;2.06920e+006;1.18789e+006;-8.81308e+005;3.32297e+008;2.24546e+007;3.24940e+007;1.95041e+007;1.50055e+008;8.83239e+007;8.21163e+007;1.15492e+008;1.36758e+008;1.32620e+008;1.17882e+010;6.58693e+007;1.00394e+007;3.45632e+007;3.25709e+006;;;;;;;;;;;;
7.77000e-007;-2.11889e+007;-1.43024e+007;-3.50941e+007;-2.80753e+007;-1.41700e+007;-2.11889e+007;3.79014e+008;0.00000e+000;-6.88645e+006;2.84724e+007;1.29119e+008;5.76067e+007;5.76067e+007;8.60792e+007;1.42892e+008;7.17768e+007;1.15546e+010;4.31720e+007;1.40377e+007;2.14536e+007;1.43024e+007;;;;;;;;;;;;
7.78000e-007;-2.70452e+007;-2.88540e+007;-5.04729e+007;-3.24500e+007;-1.62142e+007;-2.34277e+007;3.94934e+008;-9.00067e+006;-1.78717e+006;4.32810e+007;1.38865e+008;1.98533e+007;9.37755e+007;1.00989e+008;1.17225e+008;1.17225e+008;1.12604e+010;6.49215e+007;0.00000e+000;2.34493e+007;-1.26182e+007;;;;;;;;;;;;
7.79000e-007;-1.07977e+007;2.18274e+007;2.20594e+007;-3.28993e+006;2.93352e+007;2.18274e+007;4.25518e+008;3.52191e+006;4.74087e+007;5.84384e+007;1.88939e+008;8.37877e+007;1.34718e+008;1.16645e+008;1.56314e+008;1.12891e+008;1.10785e+010;9.83393e+007;3.61470e+007;5.46845e+007;1.07977e+007;;;;;;;;;;;;
7.80000e-007;1.79006e+007;2.28085e+007;1.87424e+007;-1.30402e+007;1.54704e+007;2.60805e+007;4.77771e+008;2.11726e+007;3.42128e+007;4.48228e+007;1.80975e+008;5.94990e+007;1.09230e+008;1.24748e+008;1.50828e+008;1.32880e+008;1.08358e+010;8.88514e+007;4.56171e+007;6.84731e+007;2.28085e+007;;;;;;;;;;;;
7.81000e-007;1.40769e+007;-2.27582e+007;-2.52756e+005;-8.17583e+006;2.14944e+007;6.65929e+006;4.73713e+008;2.84065e+007;3.60768e+007;2.86592e+007;1.26604e+008;6.65053e+007;1.01824e+008;1.33263e+008;1.18428e+008;1.32505e+008;1.06027e+010;7.36701e+007;1.45824e+007;2.22527e+007;2.91647e+007;;;;;;;;;;;;
7.82000e-007;3.19489e+006;1.49940e+007;-3.19489e+006;1.49940e+007;1.71451e+007;2.78370e+007;5.24791e+008;1.92962e+007;3.42902e+007;3.64413e+007;1.49940e+008;7.71213e+007;1.32795e+008;1.12455e+008;1.18908e+008;1.26406e+008;1.03353e+010;6.42783e+007;2.46421e+007;3.85923e+007;4.71332e+007;;;;;;;;;;;;
7.83000e-007;4.05836e+006;1.92113e+007;-3.51812e+006;1.56932e+007;1.92113e+007;3.13864e+007;5.18719e+008;1.92113e+007;3.84226e+007;3.73422e+007;1.67223e+008;7.57648e+007;1.18246e+008;1.03093e+008;1.37457e+008;1.17706e+008;1.02196e+010;8.79399e+007;3.84226e+007;2.67878e+007;4.65393e+007;;;;;;;;;;;;
7.84000e-007;1.10208e+007;-9.33835e+006;1.53119e+007;1.19471e+007;-4.29113e+006;1.68241e+006;5.59640e+008;1.53119e+007;2.72589e+007;3.23062e+007;1.45463e+008;8.85065e+007;7.99242e+007;1.16522e+008;1.33516e+008;1.19130e+008;9.84739e+009;8.58977e+007;9.33835e+006;4.42532e+007;1.53119e+007;;;;;;;;;;;;
7.85000e-007;7.73540e+006;1.60053e+005;7.57535e+006;7.25524e+006;-3.20105e+005;1.54708e+007;6.02561e+008;-4.80158e+005;1.51507e+007;2.28861e+007;1.31182e+008;3.86770e+007;9.26647e+007;1.07815e+008;1.23926e+008;9.28248e+007;9.72452e+009;7.68738e+007;2.32062e+007;5.38277e+007;2.30461e+007;;;;;;;;;;;;
7.86000e-007;2.00770e+006;-3.79946e+006;-5.80716e+006;1.38380e+007;9.82256e+006;-7.81486e+006;6.17590e+008;1.00385e+007;5.26963e+007;5.89353e+007;1.21238e+008;9.95855e+007;9.77937e+007;1.21238e+008;1.27045e+008;1.19231e+008;9.55464e+009;6.85420e+007;2.36605e+007;3.72825e+007;1.18303e+007;;;;;;;;;;;;
